current-state,current-county,origin-state,origin-county,Estimate,MOE
012,061,012,107,37,54
012,063,012,107,7,11
012,065,012,107,5,9
012,069,012,107,3,5
012,073,012,107,14,21
012,075,012,107,10,18
012,079,012,107,19,22
012,083,012,107,61,54
012,086,012,107,34,47
012,091,012,107,29,51
012,093,012,107,5,10
012,095,012,107,86,70
012,099,012,107,12,24
012,101,012,107,23,24
012,103,012,107,3,5
012,105,012,107,21,22
012,109,012,107,167,116
012,115,012,107,40,65
012,117,012,107,14,21
012,121,012,107,487,375
012,123,012,107,21,25
012,125,012,107,60,46
012,127,012,107,144,84
012,129,012,107,25,41
012,131,012,107,4,8
012,133,012,107,62,81
013,015,012,107,58,87
013,209,012,107,1,2
013,277,012,107,10,19
021,037,012,107,16,32
021,047,012,107,8,16
021,137,012,107,3,7
021,213,012,107,6,11
021,239,012,107,14,22
026,023,012,107,3,4
026,035,012,107,10,18
026,067,012,107,7,10
028,131,012,107,31,55
032,003,012,107,18,28
036,017,012,107,7,8
036,109,012,107,11,17
038,105,012,107,8,13
039,023,012,107,71,95
039,077,012,107,16,26
040,031,012,107,7,14
042,111,012,107,3,4
045,007,012,107,12,19
048,029,012,107,14,22
048,141,012,107,7,12
048,291,012,107,12,22
049,011,012,107,15,23
049,045,012,107,9,20
051,119,012,107,18,26
055,017,012,107,195,257
001,003,012,109,56,87
001,047,012,109,15,21
001,069,012,109,2,2
001,073,012,109,71,112
001,081,012,109,92,57
001,089,012,109,5,7
001,101,012,109,18,29
001,121,012,109,5,9
001,125,012,109,20,33
001,133,012,109,9,14
002,188,012,109,28,36
004,013,012,109,25,33
005,089,012,109,5,8
005,119,012,109,30,47
005,131,012,109,71,107
006,037,012,109,14,19
006,053,012,109,5,10
006,059,012,109,24,37
006,071,012,109,28,46
006,073,012,109,82,98
008,014,012,109,16,24
008,031,012,109,26,30
008,035,012,109,112,119
008,041,012,109,56,88
009,001,012,109,22,34
009,007,012,109,17,27
010,001,012,109,3,5
010,003,012,109,15,22
011,001,012,109,33,36
012,001,012,109,663,223
012,003,012,109,39,38
012,007,012,109,6,13
012,009,012,109,4,6
012,011,012,109,63,49
012,015,012,109,65,100
012,017,012,109,4,8
012,019,012,109,911,593
012,021,012,109,220,194
012,023,012,109,61,73
012,031,012,109,"3,386",580
012,033,012,109,157,124
012,035,012,109,239,134
012,037,012,109,24,29
012,039,012,109,5,11
012,041,012,109,71,60
012,045,012,109,13,23
012,053,012,109,18,27
012,057,012,109,349,174
012,059,012,109,21,33
012,061,012,109,10,17
012,063,012,109,22,43
012,069,012,109,18,20
012,071,012,109,142,153
012,073,012,109,276,166
012,081,012,109,25,43
012,083,012,109,37,47
012,085,012,109,48,54
012,086,012,109,454,171
012,087,012,109,24,32
012,089,012,109,74,87
012,091,012,109,11,17
012,093,012,109,10,19
012,095,012,109,228,118
012,097,012,109,38,49
012,099,012,109,225,155
012,101,012,109,66,67
012,103,012,109,184,185
012,105,012,109,84,78
012,107,012,109,427,220
012,111,012,109,73,61
012,113,012,109,27,26
012,115,012,109,8,11
012,117,012,109,50,54
012,125,012,109,52,42
012,127,012,109,279,136
012,131,012,109,4,7
013,021,012,109,19,22
013,047,012,109,1,4
013,051,012,109,30,48
013,067,012,109,50,80
013,081,012,109,60,99
013,089,012,109,1,3
013,113,012,109,36,58
013,115,012,109,7,9
013,117,012,109,106,92
013,121,012,109,108,146
013,135,012,109,49,76
013,137,012,109,5,11
013,139,012,109,1,2
013,143,012,109,14,26
013,179,012,109,32,37
013,185,012,109,6,9
013,219,012,109,57,85
013,261,012,109,5,8
013,279,012,109,1,2
013,281,012,109,20,31
013,295,012,109,1,3
013,299,012,109,7,13
016,047,012,109,30,47
017,019,012,109,10,20
017,031,012,109,51,63
017,055,012,109,34,62
017,167,012,109,5,11
018,067,012,109,10,15
018,081,012,109,14,23
018,089,012,109,9,12
019,127,012,109,11,16
021,071,012,109,34,53
021,081,012,109,8,12
021,195,012,109,8,14
021,211,012,109,20,36
022,005,012,109,74,89
022,115,012,109,5,10
023,001,012,109,33,54
023,005,012,109,38,39
023,009,012,109,8,8
023,011,012,109,7,17
023,017,012,109,16,38
024,001,012,109,28,29
024,005,012,109,43,65
024,027,012,109,17,29
024,031,012,109,21,22
024,033,012,109,16,24
025,011,012,109,21,20
025,017,012,109,79,74
026,047,012,109,17,26
026,051,012,109,6,9
026,055,012,109,10,11
026,071,012,109,1,2
026,073,012,109,8,12
026,125,012,109,26,30
027,053,012,109,48,71
027,109,012,109,63,44
028,047,012,109,101,166
028,059,012,109,16,25
028,089,012,109,80,132
029,053,012,109,1,4
029,141,012,109,17,20
029,189,012,109,60,94
031,055,012,109,37,56
031,083,012,109,1,4
031,087,012,109,2,4
032,003,012,109,36,49
032,019,012,109,40,56
032,031,012,109,88,86
033,015,012,109,16,25
034,005,012,109,14,22
034,007,012,109,55,66
034,027,012,109,19,29
034,029,012,109,8,13
034,039,012,109,17,28
035,013,012,109,88,139
035,043,012,109,67,104
036,015,012,109,4,6
036,047,012,109,49,82
036,055,012,109,43,34
036,059,012,109,10,15
036,061,012,109,34,34
036,067,012,109,15,19
036,077,012,109,6,8
036,081,012,109,33,39
036,095,012,109,36,49
036,109,012,109,2,4
036,111,012,109,20,30
037,011,012,109,3,5
037,031,012,109,17,24
037,049,012,109,8,13
037,067,012,109,71,102
037,081,012,109,8,16
037,085,012,109,6,9
037,087,012,109,4,6
037,097,012,109,15,23
037,109,012,109,25,41
037,113,012,109,39,32
037,119,012,109,10,15
037,133,012,109,8,18
037,135,012,109,18,28
037,161,012,109,22,35
037,171,012,109,8,11
037,173,012,109,6,10
037,183,012,109,45,72
037,189,012,109,2,3
037,195,012,109,13,21
038,035,012,109,4,9
039,035,012,109,8,13
039,081,012,109,5,10
039,099,012,109,20,32
039,113,012,109,14,27
039,149,012,109,8,14
041,001,012,109,10,16
041,009,012,109,14,20
041,039,012,109,4,9
041,067,012,109,3,8
041,069,012,109,1,2
042,013,012,109,7,7
042,017,012,109,25,39
042,069,012,109,7,10
044,003,012,109,14,23
044,007,012,109,36,40
045,001,012,109,10,19
045,003,012,109,51,68
045,011,012,109,7,12
045,013,012,109,43,39
045,019,012,109,140,123
045,031,012,109,4,10
045,035,012,109,33,48
045,043,012,109,23,30
045,045,012,109,45,55
045,051,012,109,36,58
045,079,012,109,49,45
045,081,012,109,7,10
045,083,012,109,4,5
045,091,012,109,94,123
047,065,012,109,70,96
047,093,012,109,31,51
047,149,012,109,9,13
047,157,012,109,11,15
047,165,012,109,22,35
048,085,012,109,80,84
048,113,012,109,47,35
048,121,012,109,95,116
048,141,012,109,14,22
048,201,012,109,18,29
048,291,012,109,5,8
048,439,012,109,92,172
048,491,012,109,66,81
049,049,012,109,31,31
050,001,012,109,12,20
050,019,012,109,3,4
051,013,012,109,25,44
051,015,012,109,3,5
051,019,012,109,11,18
051,141,012,109,5,9
051,153,012,109,67,68
051,179,012,109,27,39
051,510,012,109,36,59
051,540,012,109,53,58
051,710,012,109,53,54
051,735,012,109,63,95
051,760,012,109,4,8
051,810,012,109,17,30
053,033,012,109,63,72
053,073,012,109,5,10
054,039,012,109,67,77
054,055,012,109,40,45
054,107,012,109,36,59
055,057,012,109,19,30
055,133,012,109,15,24
056,007,012,109,22,35
001,067,012,111,25,40
001,073,012,111,33,44
001,089,012,111,22,35
001,103,012,111,18,30
004,003,012,111,44,64
004,019,012,111,15,23
004,021,012,111,19,22
005,007,012,111,14,19
005,051,012,111,42,67
006,053,012,111,15,20
006,065,012,111,24,41
006,073,012,111,3,7
008,005,012,111,187,248
008,013,012,111,2,5
008,031,012,111,36,44
008,035,012,111,17,24
008,041,012,111,68,85
008,069,012,111,10,18
009,007,012,111,13,16
009,009,012,111,143,136
009,011,012,111,18,19
011,001,012,111,10,16
012,001,012,111,126,83
012,005,012,111,3,7
012,007,012,111,12,19
012,009,012,111,201,136
012,011,012,111,618,308
012,013,012,111,10,14
012,017,012,111,123,118
012,019,012,111,14,22
012,023,012,111,71,58
012,031,012,111,143,109
012,033,012,111,4,7
012,035,012,111,1,2
012,039,012,111,32,33
012,041,012,111,30,35
012,043,012,111,6,8
012,045,012,111,84,106
012,047,012,111,80,82
012,049,012,111,15,27
012,053,012,111,2,5
012,055,012,111,25,32
012,057,012,111,517,359
012,061,012,111,688,289
012,063,012,111,73,46
012,065,012,111,12,12
012,069,012,111,27,45
012,071,012,111,67,52
012,073,012,111,129,106
012,075,012,111,11,18
012,077,012,111,25,22
012,081,012,111,32,42
012,083,012,111,116,155
012,085,012,111,"1,463",374
012,086,012,111,319,216
012,087,012,111,14,20
012,093,012,111,182,219
012,095,012,111,342,181
012,099,012,111,"1,321",557
012,101,012,111,72,80
012,103,012,111,25,34
012,105,012,111,115,139
012,107,012,111,28,47
012,109,012,111,28,47
012,113,012,111,72,58
012,115,012,111,271,120
012,117,012,111,318,214
012,119,012,111,57,93
012,121,012,111,44,71
012,123,012,111,38,32
012,127,012,111,375,191
012,131,012,111,14,14
013,011,012,111,12,18
013,051,012,111,55,54
013,089,012,111,90,91
013,095,012,111,10,15
013,131,012,111,158,227
013,139,012,111,12,23
013,145,012,111,8,16
013,179,012,111,32,31
013,185,012,111,157,228
013,197,012,111,50,57
013,207,012,111,111,170
013,227,012,111,205,257
013,241,012,111,2,6
013,271,012,111,36,56
013,291,012,111,20,34
017,031,012,111,14,23
017,089,012,111,2,6
017,097,012,111,26,42
017,163,012,111,9,21
017,179,012,111,11,13
018,141,012,111,41,50
019,001,012,111,6,8
019,007,012,111,2,3
019,113,012,111,228,316
019,155,012,111,12,17
020,087,012,111,7,11
020,103,012,111,7,14
020,177,012,111,10,16
020,193,012,111,10,14
021,111,012,111,41,43
024,027,012,111,10,16
025,001,012,111,24,28
025,003,012,111,26,39
025,009,012,111,50,51
025,013,012,111,7,11
025,021,012,111,6,11
025,023,012,111,29,46
025,025,012,111,10,14
025,027,012,111,22,22
026,031,012,111,5,11
026,081,012,111,4,6
026,113,012,111,5,7
026,125,012,111,57,67
026,137,012,111,21,35
026,143,012,111,31,43
026,147,012,111,11,17
026,163,012,111,27,29
028,009,012,111,4,5
028,047,012,111,8,17
028,049,012,111,16,23
029,077,012,111,24,37
029,189,012,111,28,43
031,055,012,111,23,29
032,003,012,111,68,66
034,009,012,111,48,75
034,011,012,111,14,24
034,013,012,111,14,21
034,015,012,111,18,27
034,017,012,111,10,15
034,019,012,111,33,32
034,025,012,111,46,70
034,029,012,111,15,23
034,033,012,111,4,6
034,035,012,111,26,30
034,039,012,111,11,17
034,041,012,111,36,40
035,049,012,111,5,7
036,009,012,111,17,19
036,017,012,111,39,34
036,059,012,111,46,54
036,067,012,111,23,26
036,075,012,111,10,16
036,085,012,111,41,67
036,091,012,111,44,50
036,093,012,111,38,46
036,103,012,111,59,51
036,119,012,111,13,21
037,005,012,111,16,25
037,031,012,111,27,34
037,037,012,111,32,51
037,039,012,111,23,38
037,041,012,111,9,14
037,055,012,111,69,84
037,061,012,111,40,65
037,067,012,111,14,22
037,071,012,111,31,49
037,081,012,111,16,17
037,085,012,111,3,4
037,087,012,111,15,25
037,089,012,111,22,34
037,097,012,111,20,32
037,119,012,111,216,272
037,133,012,111,30,33
037,161,012,111,11,17
037,175,012,111,32,75
037,179,012,111,40,47
037,183,012,111,33,55
037,189,012,111,2,4
039,007,012,111,11,17
039,025,012,111,30,34
039,035,012,111,45,33
039,049,012,111,41,42
039,057,012,111,1,3
039,075,012,111,10,16
039,127,012,111,4,7
039,133,012,111,13,20
040,031,012,111,20,40
040,051,012,111,12,21
041,039,012,111,9,14
042,003,012,111,8,12
042,019,012,111,2,3
042,021,012,111,13,21
042,045,012,111,7,10
042,091,012,111,117,187
042,121,012,111,21,33
042,133,012,111,26,32
044,009,012,111,127,127
045,063,012,111,21,24
045,071,012,111,22,33
045,077,012,111,19,24
046,103,012,111,13,21
047,003,012,111,6,11
047,029,012,111,18,31
047,031,012,111,7,13
047,035,012,111,8,14
047,037,012,111,4,9
047,065,012,111,31,49
047,079,012,111,5,10
047,113,012,111,8,12
047,123,012,111,66,108
047,143,012,111,4,9
047,171,012,111,69,117
047,185,012,111,26,39
048,027,012,111,33,38
048,029,012,111,52,61
048,085,012,111,33,55
048,121,012,111,83,115
048,201,012,111,10,16
048,215,012,111,12,18
048,221,012,111,14,24
048,367,012,111,19,29
048,439,012,111,23,27
048,491,012,111,112,131
051,087,012,111,53,87
051,179,012,111,9,17
051,193,012,111,29,46
051,195,012,111,29,47
051,199,012,111,18,19
051,680,012,111,14,18
051,830,012,111,13,19
053,033,012,111,29,36
054,039,012,111,24,38
054,077,012,111,7,12
055,001,012,111,7,11
055,025,012,111,7,12
055,079,012,111,12,19
055,081,012,111,1,4
055,095,012,111,8,8
055,133,012,111,8,14
055,139,012,111,5,9
001,001,012,113,42,62
001,003,012,113,135,140
001,009,012,113,53,65
001,031,012,113,6,9
001,045,012,113,9,13
001,047,012,113,27,42
001,049,012,113,14,23
001,053,012,113,53,36
001,059,012,113,8,12
001,069,012,113,31,49
001,073,012,113,223,206
001,081,012,113,29,32
001,097,012,113,43,50
001,101,012,113,177,147
001,109,012,113,5,13
001,125,012,113,4,8
002,090,012,113,22,34
002,122,012,113,27,32
004,013,012,113,7,13
004,019,012,113,26,43
004,021,012,113,5,9
005,007,012,113,13,21
005,051,012,113,18,30
005,119,012,113,42,59
006,029,012,113,28,45
006,037,012,113,93,76
006,073,012,113,297,185
006,079,012,113,13,21
006,107,012,113,19,25
006,111,012,113,12,19
008,005,012,113,15,22
008,059,012,113,23,37
008,077,012,113,13,22
009,001,012,113,6,12
009,011,012,113,13,15
012,001,012,113,159,64
012,003,012,113,70,82
012,005,012,113,169,113
012,007,012,113,99,48
012,009,012,113,47,51
012,011,012,113,21,28
012,013,012,113,39,37
012,015,012,113,11,16
012,017,012,113,2,5
012,023,012,113,79,48
012,027,012,113,38,33
012,029,012,113,21,23
012,031,012,113,178,141
012,033,012,113,"3,072",783
012,035,012,113,71,94
012,037,012,113,13,18
012,039,012,113,135,65
012,041,012,113,5,8
012,045,012,113,60,39
012,047,012,113,35,29
012,051,012,113,32,51
012,053,012,113,30,61
012,055,012,113,114,107
012,057,012,113,69,56
012,059,012,113,41,29
012,061,012,113,15,26
012,063,012,113,205,76
012,065,012,113,57,40
012,067,012,113,18,21
012,069,012,113,52,68
012,071,012,113,11,14
012,073,012,113,127,100
012,077,012,113,11,12
012,079,012,113,45,32
012,081,012,113,6,11
012,083,012,113,50,42
012,086,012,113,91,50
012,091,012,113,"1,052",428
012,095,012,113,192,235
012,097,012,113,11,14
012,099,012,113,78,50
012,101,012,113,99,95
012,103,012,113,39,55
012,105,012,113,73,62
012,109,012,113,10,13
012,111,012,113,8,17
012,115,012,113,146,84
012,117,012,113,167,123
012,121,012,113,9,13
012,123,012,113,82,41
012,125,012,113,108,72
012,127,012,113,55,45
012,129,012,113,132,58
012,131,012,113,132,114
012,133,012,113,97,48
013,013,012,113,17,30
013,057,012,113,92,92
013,063,012,113,19,34
013,067,012,113,63,56
013,069,012,113,35,53
013,115,012,113,22,32
013,117,012,113,12,20
013,153,012,113,143,238
013,179,012,113,55,91
013,185,012,113,111,167
013,223,012,113,37,60
015,003,012,113,65,63
017,031,012,113,82,60
017,049,012,113,53,80
018,109,012,113,31,53
018,111,012,113,5,6
018,179,012,113,9,13
019,113,012,113,13,23
019,121,012,113,46,49
019,133,012,113,2,3
020,073,012,113,6,11
020,091,012,113,17,27
020,173,012,113,78,71
020,209,012,113,102,106
021,025,012,113,5,8
021,045,012,113,38,55
021,117,012,113,41,66
021,167,012,113,29,45
021,193,012,113,66,99
021,225,012,113,53,81
022,019,012,113,2,4
022,025,012,113,6,11
022,033,012,113,121,125
022,063,012,113,30,47
024,005,012,113,22,25
024,025,012,113,24,40
024,027,012,113,21,35
024,031,012,113,11,17
024,033,012,113,22,36
025,001,012,113,47,70
026,049,012,113,54,84
026,111,012,113,15,19
026,115,012,113,9,15
026,125,012,113,22,24
026,127,012,113,3,4
026,141,012,113,7,8
026,161,012,113,18,17
026,163,012,113,4,9
027,053,012,113,8,12
027,111,012,113,1,2
027,137,012,113,15,24
028,035,012,113,40,36
028,049,012,113,5,7
028,071,012,113,15,21
028,073,012,113,36,55
028,075,012,113,119,82
028,087,012,113,24,36
029,027,012,113,10,14
029,037,012,113,4,6
029,045,012,113,1,3
029,095,012,113,19,21
029,099,012,113,7,13
029,145,012,113,21,32
029,165,012,113,20,29
030,007,012,113,30,40
030,013,012,113,35,55
030,029,012,113,5,8
031,055,012,113,32,44
031,105,012,113,5,8
033,005,012,113,11,15
033,013,012,113,13,18
034,029,012,113,53,58
035,001,012,113,88,103
035,009,012,113,76,82
036,019,012,113,68,107
036,031,012,113,18,29
036,099,012,113,7,12
037,021,012,113,48,76
037,063,012,113,1,3
037,081,012,113,1,2
037,087,012,113,61,103
037,113,012,113,16,25
037,119,012,113,2,4
037,133,012,113,181,220
038,061,012,113,12,20
038,101,012,113,11,17
039,017,012,113,14,22
039,039,012,113,25,38
039,041,012,113,42,68
039,061,012,113,136,161
039,065,012,113,6,12
039,081,012,113,3,7
039,109,012,113,91,150
039,113,012,113,8,14
040,027,012,113,154,232
040,037,012,113,10,15
040,089,012,113,12,15
040,143,012,113,2,4
041,047,012,113,110,173
042,041,012,113,90,146
042,043,012,113,30,48
042,063,012,113,14,28
042,071,012,113,9,12
042,083,012,113,6,8
045,013,012,113,26,28
045,059,012,113,29,46
045,063,012,113,18,27
045,073,012,113,24,28
045,075,012,113,3,5
045,079,012,113,33,56
047,051,012,113,10,17
047,119,012,113,78,95
047,125,012,113,24,39
047,149,012,113,95,111
047,157,012,113,270,387
047,165,012,113,69,59
047,179,012,113,22,34
047,189,012,113,434,562
048,029,012,113,65,85
048,187,012,113,69,84
048,201,012,113,86,131
048,209,012,113,8,16
048,245,012,113,70,80
048,273,012,113,21,39
048,321,012,113,37,62
048,339,012,113,21,33
048,355,012,113,70,67
048,441,012,113,140,180
048,451,012,113,8,15
049,035,012,113,53,61
051,027,012,113,3,6
051,031,012,113,36,58
051,059,012,113,63,60
051,077,012,113,9,14
051,107,012,113,43,69
051,153,012,113,26,52
051,510,012,113,17,27
051,530,012,113,20,38
051,710,012,113,31,36
051,810,012,113,28,42
053,033,012,113,75,90
053,035,012,113,30,48
053,037,012,113,4,6
053,053,012,113,64,51
053,067,012,113,58,69
054,069,012,113,67,67
054,083,012,113,74,105
055,025,012,113,8,13
001,015,012,115,5,10
001,031,012,115,3,4
001,069,012,115,13,8
001,073,012,115,47,47
001,081,012,115,11,16
002,090,012,115,7,12
004,013,012,115,123,126
004,015,012,115,77,120
005,009,012,115,6,13
005,017,012,115,9,19
005,077,012,115,2,6
005,089,012,115,19,30
005,119,012,115,14,23
005,131,012,115,23,39
006,001,012,115,65,55
006,037,012,115,28,27
006,053,012,115,19,31
006,065,012,115,3,4
006,067,012,115,23,36
006,071,012,115,2,5
006,073,012,115,64,65
006,083,012,115,10,18
006,085,012,115,53,72
006,109,012,115,8,16
008,005,012,115,37,42
008,013,012,115,49,41
008,014,012,115,14,23
008,031,012,115,33,37
008,069,012,115,20,27
008,107,012,115,17,27
008,117,012,115,33,53
009,001,012,115,36,40
009,003,012,115,135,129
